File ID,Table ID,Sequence Number,Line Number,Start Position,Total Number of Cells in Table,Total Number of Cells in Sequence,Table Title,Subject Area
ACSSF,B24012,116,33,0,,0,Production occupations,
ACSSF,B24012,116,34,0,,0,Transportation and material moving occupations:,
ACSSF,B24012,116,35,0,,0,"Supervisors, transportation and material moving workers, and other transportation workers except motor vehicle operators",
ACSSF,B24012,116,36,0,,0,Motor vehicle operators,
ACSSF,B24012,116,37,0,,0,Material moving workers,
ACSSF,B24012,116,38,0,,0,Female:,
ACSSF,B24012,116,39,0,,0,"Management, professional, and related occupations:",
ACSSF,B24012,116,40,0,,0,"Management, business, and financial occupations:",
ACSSF,B24012,116,41,0,,0,Management occupations,
ACSSF,B24012,116,42,0,,0,Business and financial operations occupations,
ACSSF,B24012,116,43,0,,0,Professional and related occupations:,
ACSSF,B24012,116,44,0,,0,Computer and mathematical occupations,
ACSSF,B24012,116,45,0,,0,Architecture and engineering occupations,
ACSSF,B24012,116,46,0,,0,"Life, physical, and social science occupations",
ACSSF,B24012,116,47,0,,0,Community and social services occupations,
ACSSF,B24012,116,48,0,,0,Legal occupations,
ACSSF,B24012,116,49,0,,0,"Education, training, and library occupations",
ACSSF,B24012,116,50,0,,0,"Arts, design, entertainment, sports, and media occupations",
ACSSF,B24012,116,51,0,,0,Healthcare practitioner and technical occupations:,
ACSSF,B24012,116,52,0,,0,Health diagnosing and treating practitioners and other technical occupations,
ACSSF,B24012,116,53,0,,0,Health technologists and technicians,
ACSSF,B24012,116,54,0,,0,Service occupations:,
ACSSF,B24012,116,55,0,,0,Healthcare support occupations,
ACSSF,B24012,116,56,0,,0,Protective service occupations:,
ACSSF,B24012,116,57,0,,0,"Fire fighting and prevention, and other protective service workers including supervisors",
ACSSF,B24012,116,58,0,,0,Law enforcement workers including supervisors,
ACSSF,B24012,116,59,0,,0,Food preparation and serving related occupations,
ACSSF,B24012,116,60,0,,0,Building and grounds cleaning and maintenance occupations,
ACSSF,B24012,116,61,0,,0,Personal care and service occupations,
ACSSF,B24012,116,62,0,,0,Sales and office occupations:,
ACSSF,B24012,116,63,0,,0,Sales and related occupations,
ACSSF,B24012,116,64,0,,0,Office and administrative support occupations,
ACSSF,B24012,116,65,0,,0,"Farming, fishing, and forestry occupations",
ACSSF,B24012,116,66,0,,0,"Construction, extraction, maintenance, and repair occupations:",
ACSSF,B24012,116,67,0,,0,Construction and extraction occupations,
ACSSF,B24012,116,68,0,,0,"Installation, maintenance, and repair occupations",
ACSSF,B24012,116,69,0,,0,"Production, transportation, and material moving occupations:",
ACSSF,B24012,116,70,0,,0,Production occupations,
ACSSF,B24012,116,71,0,,0,Transportation and material moving occupations:,
ACSSF,B24012,116,72,0,,0,"Supervisors, transportation and material moving workers, and other transportation workers except motor vehicle operators",
ACSSF,B24012,116,73,0,,0,Motor vehicle operators,
ACSSF,B24012,116,74,0,,0,Material moving workers,
ACSSF,C24010I,116,0,181,15 CELLS,189,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO),Industry-Occupation-Class of Worker
ACSSF,C24010I,116,0,0,,0,Universe:  Civilian employed Hispanic or Latino population 16 years and over,
ACSSF,C24010I,116,1,0,,0,Total:,
ACSSF,C24010I,116,2,0,,0,Male:,
ACSSF,C24010I,116,3,0,,0,"Management, professional, and related occupations",
ACSSF,C24010I,116,4,0,,0,Service occupations,
ACSSF,C24010I,116,5,0,,0,Sales and office occupations,
ACSSF,C24010I,116,6,0,,0,"Farming, fishing, and forestry occupations",
ACSSF,C24010I,116,7,0,,0,"Construction, extraction, maintenance, and repair occupations",
ACSSF,C24010I,116,8,0,,0,"Production, transportation, and material moving occupations",
ACSSF,C24010I,116,9,0,,0,Female:,
ACSSF,C24010I,116,10,0,,0,"Management, professional, and related occupations",
ACSSF,C24010I,116,11,0,,0,Service occupations,
ACSSF,C24010I,116,12,0,,0,Sales and office occupations,
ACSSF,C24010I,116,13,0,,0,"Farming, fishing, and forestry occupations",
ACSSF,C24010I,116,14,0,,0,"Construction, extraction, maintenance, and repair occupations",
ACSSF,C24010I,116,15,0,,0,"Production, transportation, and material moving occupations",
ACSSF,B24020,117,0,7,127 CELLS,127,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER",Industry-Occupation-Class of Worker
ACSSF,B24020,117,0,0,,0,"Universe:  Full-time, year-round civilian employed population 16 years and over",
ACSSF,B24020,117,1,0,,0,Total:,
ACSSF,B24020,117,2,0,,0,Male:,
ACSSF,B24020,117,3,0,,0,"Management, professional, and related occupations:",
ACSSF,B24020,117,4,0,,0,"Management, business, and financial occupations:",
ACSSF,B24020,117,5,0,,0,Management occupations:,
ACSSF,B24020,117,6,0,,0,Top executives,
ACSSF,B24020,117,7,0,,0,"Advertising, marketing, promotions, public relations, and sales managers",
ACSSF,B24020,117,8,0,,0,Financial managers,
ACSSF,B24020,117,9,0,,0,Operations specialties managers except financial managers,
ACSSF,B24020,117,10,0,,0,Farmers and farm managers,
ACSSF,B24020,117,11,0,,0,Other management occupations except farmers and farm managers,
ACSSF,B24020,117,12,0,,0,Business and financial operations occupations:,
ACSSF,B24020,117,13,0,,0,Business operations specialists,
ACSSF,B24020,117,14,0,,0,Financial specialists:,
ACSSF,B24020,117,15,0,,0,Accountants and auditors,
ACSSF,B24020,117,16,0,,0,Other financial specialists,
ACSSF,B24020,117,17,0,,0,Professional and related occupations:,
ACSSF,B24020,117,18,0,,0,Computer and mathematical occupations:,
ACSSF,B24020,117,19,0,,0,Computer specialists,
ACSSF,B24020,117,20,0,,0,Mathematical science occupations,
ACSSF,B24020,117,21,0,,0,Architecture and engineering occupations:,
ACSSF,B24020,117,22,0,,0,"Architects, surveyors, and cartographers",
ACSSF,B24020,117,23,0,,0,Engineers,
ACSSF,B24020,117,24,0,,0,"Drafters, engineering, and mapping technicians",
ACSSF,B24020,117,25,0,,0,"Life, physical, and social science occupations:",
ACSSF,B24020,117,26,0,,0,Life and physical scientists,
ACSSF,B24020,117,27,0,,0,Social scientists and related workers,
ACSSF,B24020,117,28,0,,0,"Life, physical, and social science technicians",
ACSSF,B24020,117,29,0,,0,Community and social services occupations:,
ACSSF,B24020,117,30,0,,0,"Counselors, social workers, and other community and social service specialists",
ACSSF,B24020,117,31,0,,0,Religious workers,
ACSSF,B24020,117,32,0,,0,Legal occupations:,
ACSSF,B24020,117,33,0,,0,Lawyers,
ACSSF,B24020,117,34,0,,0,"Judges, magistrates, and other judicial workers",
ACSSF,B24020,117,35,0,,0,Legal support workers,
ACSSF,B24020,117,36,0,,0,"Education, training, and library occupations:",
ACSSF,B24020,117,37,0,,0,Postsecondary teachers,
ACSSF,B24020,117,38,0,,0,"Primary, secondary, and special education school teachers:",
ACSSF,B24020,117,39,0,,0,"Preschool, kindergarten, elementary and middle school teachers",
ACSSF,B24020,117,40,0,,0,Secondary school teachers,
ACSSF,B24020,117,41,0,,0,Special education teachers,
ACSSF,B24020,117,42,0,,0,"Librarians, curators, and archivists",
ACSSF,B24020,117,43,0,,0,"Other teachers and instructors, education, training, and library occupations",
ACSSF,B24020,117,44,0,,0,"Arts, design, entertainment, sports, and media occupations:",
ACSSF,B24020,117,45,0,,0,Art and design workers,
ACSSF,B24020,117,46,0,,0,"Entertainers and performers, sports, and related workers",
ACSSF,B24020,117,47,0,,0,Media and communication equipment workers,
ACSSF,B24020,117,48,0,,0,Healthcare practitioner and technical occupations:,
ACSSF,B24020,117,49,0,,0,Health diagnosing and treating practitioners and other technical occupations:,
ACSSF,B24020,117,50,0,,0,Physicians and surgeons,
ACSSF,B24020,117,51,0,,0,Registered nurses,
ACSSF,B24020,117,52,0,,0,Therapists,
ACSSF,B24020,117,53,0,,0,Other health diagnosing and treating practitioners and technical occupations,
ACSSF,B24020,117,54,0,,0,Health technologists and technicians,
ACSSF,B24020,117,55,0,,0,Service occupations:,
ACSSF,B24020,117,56,0,,0,Healthcare support occupations:,
ACSSF,B24020,117,57,0,,0,"Nursing, psychiatric, and home health aides",
ACSSF,B24020,117,58,0,,0,Occupational and physical therapist assistants and aides,
ACSSF,B24020,117,59,0,,0,Other healthcare support occupations,
ACSSF,B24020,117,60,0,,0,Protective service occupations:,
ACSSF,B24020,117,61,0,,0,Fire fighting and prevention workers including supervisors,
ACSSF,B24020,117,62,0,,0,Law enforcement workers including supervisors,
ACSSF,B24020,117,63,0,,0,Other protective service workers including supervisors,
ACSSF,B24020,117,64,0,,0,Food preparation and serving related occupations:,
ACSSF,B24020,117,65,0,,0,Cooks and food preparation workers,
ACSSF,B24020,117,66,0,,0,Waiters and waitresses,
ACSSF,B24020,117,67,0,,0,Food and beverage serving workers except waiters/waitresses,
ACSSF,B24020,117,68,0,,0,Other food preparation and serving workers including supervisors,
ACSSF,B24020,117,69,0,,0,Building and grounds cleaning and maintenance occupations,
ACSSF,B24020,117,70,0,,0,Personal care and service occupations:,
ACSSF,B24020,117,71,0,,0,Personal appearance workers,
ACSSF,B24020,117,72,0,,0,"Transportation, tourism, and lodging attendants",
ACSSF,B24020,117,73,0,,0,Child care workers,
ACSSF,B24020,117,74,0,,0,"Supervisors and other personal care and service workers except personal appearance, transportation, and child care workers",
ACSSF,B24020,117,75,0,,0,Sales and office occupations:,
ACSSF,B24020,117,76,0,,0,Sales and related occupations:,
ACSSF,B24020,117,77,0,,0,Cashiers,
ACSSF,B24020,117,78,0,,0,Retail sales workers except cashiers,
ACSSF,B24020,117,79,0,,0,"Sales representatives, services, wholesale and manufacturing",
ACSSF,B24020,117,80,0,,0,Other sales and related workers including supervisors,
ACSSF,B24020,117,81,0,,0,Office and administrative support occupations:,
ACSSF,B24020,117,82,0,,0,Communications equipment operators,
ACSSF,B24020,117,83,0,,0,"Financial clerks except bookkeeping, accounting, and auditing clerks",
ACSSF,B24020,117,84,0,,0,"Bookkeeping, accounting, and auditing clerks",
ACSSF,B24020,117,85,0,,0,Information and record clerks except customer service representatives,
ACSSF,B24020,117,86,0,,0,Customer service representatives,
ACSSF,B24020,117,87,0,,0,"Material recording, scheduling, dispatching, and distributing workers",
ACSSF,B24020,117,88,0,,0,Secretaries and administrative assistants,
ACSSF,B24020,117,89,0,,0,Other office and administrative support workers including supervisors,
ACSSF,B24020,117,90,0,,0,"Farming, fishing, and forestry occupations:",
ACSSF,B24020,117,91,0,,0,Agricultural workers including supervisors,
ACSSF,B24020,117,92,0,,0,"Fishing and hunting, and forest and logging workers",
ACSSF,B24020,117,93,0,,0,"Construction, extraction, maintenance, and repair occupations:",
ACSSF,B24020,117,94,0,,0,Construction and extraction occupations:,
ACSSF,B24020,117,95,0,,0,"Supervisors, construction and extraction workers",
ACSSF,B24020,117,96,0,,0,Carpenters,
ACSSF,B24020,117,97,0,,0,Construction laborers,
ACSSF,B24020,117,98,0,,0,Electricians,
ACSSF,B24020,117,99,0,,0,Painters and paperhangers,
ACSSF,B24020,117,100,0,,0,"Pipelayers, plumbers, pipefitters, and steamfitters",
ACSSF,B24020,117,101,0,,0,"Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",
ACSSF,B24020,117,102,0,,0,Other construction workers and helpers,
ACSSF,B24020,117,103,0,,0,Extraction workers,
ACSSF,B24020,117,104,0,,0,"Installation, maintenance, and repair occupations:",
ACSSF,B24020,117,105,0,,0,"Vehicle and mobile equipment mechanics, installers, and repairers",
ACSSF,B24020,117,106,0,,0,"Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors",
ACSSF,B24020,117,107,0,,0,"Production, transportation, and material moving occupations:",
ACSSF,B24020,117,108,0,,0,Production occupations:,
ACSSF,B24020,117,109,0,,0,Assemblers and fabricators,
ACSSF,B24020,117,110,0,,0,Food processing workers,
ACSSF,B24020,117,111,0,,0,Metal workers and plastic workers,
ACSSF,B24020,117,112,0,,0,Printing workers,
ACSSF,B24020,117,113,0,,0,"Textile, apparel, and furnishings workers",
ACSSF,B24020,117,114,0,,0,Woodworkers,
ACSSF,B24020,117,115,0,,0,Plant and system operators,
ACSSF,B24020,117,116,0,,0,Other production occupations including supervisors,
ACSSF,B24020,117,117,0,,0,Transportation and material moving occupations:,
ACSSF,B24020,117,118,0,,0,"Supervisors, transportation and material moving workers",
ACSSF,B24020,117,119,0,,0,Air transportation workers,
ACSSF,B24020,117,120,0,,0,Rail and water transportation workers,
ACSSF,B24020,117,121,0,,0,Bus drivers,
ACSSF,B24020,117,122,0,,0,Driver/sales workers and truck drivers,
ACSSF,B24020,117,123,0,,0,Motor vehicle operators except bus and truck drivers,
ACSSF,B24020,117,124,0,,0,Other transportation workers,
ACSSF,B24020,117,125,0,,0,Material moving workers:,
ACSSF,B24020,117,126,0,,0,"Laborers and material movers, hand",
ACSSF,B24020,117,127,0,,0,"Material moving workers except laborers and material movers, hand",
ACSSF,B24020,118,128,7,126 CELLS,126,Female:,Industry-Occupation-Class of Worker
ACSSF,B24020,118,129,0,,0,"Management, professional, and related occupations:",
ACSSF,B24020,118,130,0,,0,"Management, business, and financial occupations:",
ACSSF,B24020,118,131,0,,0,Management occupations:,
ACSSF,B24020,118,132,0,,0,Top executives,
ACSSF,B24020,118,133,0,,0,"Advertising, marketing, promotions, public relations, and sales managers",
ACSSF,B24020,118,134,0,,0,Financial managers,
ACSSF,B24020,118,135,0,,0,Operations specialties managers except financial managers,
ACSSF,B24020,118,136,0,,0,Farmers and farm managers,
ACSSF,B24020,118,137,0,,0,Other management occupations except farmers and farm managers,
ACSSF,B24020,118,138,0,,0,Business and financial operations occupations:,
ACSSF,B24020,118,139,0,,0,Business operations specialists,
ACSSF,B24020,118,140,0,,0,Financial specialists:,
ACSSF,B24020,118,141,0,,0,Accountants and auditors,
ACSSF,B24020,118,142,0,,0,Other financial specialists,
ACSSF,B24020,118,143,0,,0,Professional and related occupations:,
ACSSF,B24020,118,144,0,,0,Computer and mathematical occupations:,
ACSSF,B24020,118,145,0,,0,Computer specialists,
ACSSF,B24020,118,146,0,,0,Mathematical science occupations,
ACSSF,B24020,118,147,0,,0,Architecture and engineering occupations:,
ACSSF,B24020,118,148,0,,0,"Architects, surveyors, and cartographers",
ACSSF,B24020,118,149,0,,0,Engineers,
ACSSF,B24020,118,150,0,,0,"Drafters, engineering, and mapping technicians",
ACSSF,B24020,118,151,0,,0,"Life, physical, and social science occupations:",
ACSSF,B24020,118,152,0,,0,Life and physical scientists,
ACSSF,B24020,118,153,0,,0,Social scientists and related workers,
ACSSF,B24020,118,154,0,,0,"Life, physical, and social science technicians",
ACSSF,B24020,118,155,0,,0,Community and social services occupations:,
ACSSF,B24020,118,156,0,,0,"Counselors, social workers, and other community and social service specialists",
ACSSF,B24020,118,157,0,,0,Religious workers,
ACSSF,B24020,118,158,0,,0,Legal occupations:,
ACSSF,B24020,118,159,0,,0,Lawyers,
ACSSF,B24020,118,160,0,,0,"Judges, magistrates, and other judicial workers",
ACSSF,B24020,118,161,0,,0,Legal support workers,
ACSSF,B24020,118,162,0,,0,"Education, training, and library occupations:",
ACSSF,B24020,118,163,0,,0,Postsecondary teachers,
ACSSF,B24020,118,164,0,,0,"Primary, secondary, and special education school teachers:",
ACSSF,B24020,118,165,0,,0,"Preschool, kindergarten, elementary and middle school teachers",
ACSSF,B24020,118,166,0,,0,Secondary school teachers,
ACSSF,B24020,118,167,0,,0,Special education teachers,
ACSSF,B24020,118,168,0,,0,"Librarians, curators, and archivists",
ACSSF,B24020,118,169,0,,0,"Other teachers and instructors, education, training, and library occupations",
ACSSF,B24020,118,170,0,,0,"Arts, design, entertainment, sports, and media occupations:",
ACSSF,B24020,118,171,0,,0,Art and design workers,
ACSSF,B24020,118,172,0,,0,"Entertainers and performers, sports, and related workers",
ACSSF,B24020,118,173,0,,0,Media and communication equipment workers,
ACSSF,B24020,118,174,0,,0,Healthcare practitioner and technical occupations:,
ACSSF,B24020,118,175,0,,0,Health diagnosing and treating practitioners and other technical occupations:,
ACSSF,B24020,118,176,0,,0,Physicians and surgeons,
ACSSF,B24020,118,177,0,,0,Registered nurses,
ACSSF,B24020,118,178,0,,0,Therapists,
ACSSF,B24020,118,179,0,,0,Other health diagnosing and treating practitioners and technical occupations,
ACSSF,B24020,118,180,0,,0,Health technologists and technicians,
ACSSF,B24020,118,181,0,,0,Service occupations:,
ACSSF,B24020,118,182,0,,0,Healthcare support occupations:,
ACSSF,B24020,118,183,0,,0,"Nursing, psychiatric, and home health aides",
ACSSF,B24020,118,184,0,,0,Occupational and physical therapist assistants and aides,
ACSSF,B24020,118,185,0,,0,Other healthcare support occupations,
ACSSF,B24020,118,186,0,,0,Protective service occupations:,
ACSSF,B24020,118,187,0,,0,Fire fighting and prevention workers including supervisors,
ACSSF,B24020,118,188,0,,0,Law enforcement workers including supervisors,
ACSSF,B24020,118,189,0,,0,Other protective service workers including supervisors,
ACSSF,B24020,118,190,0,,0,Food preparation and serving related occupations:,
ACSSF,B24020,118,191,0,,0,Cooks and food preparation workers,
ACSSF,B24020,118,192,0,,0,Waiters and waitresses,
ACSSF,B24020,118,193,0,,0,Food and beverage serving workers except waiters/waitresses,
ACSSF,B24020,118,194,0,,0,Other food preparation and serving workers including supervisors,
ACSSF,B24020,118,195,0,,0,Building and grounds cleaning and maintenance occupations,
ACSSF,B24020,118,196,0,,0,Personal care and service occupations:,
ACSSF,B24020,118,197,0,,0,Personal appearance workers,
ACSSF,B24020,118,198,0,,0,"Transportation, tourism, and lodging attendants",
ACSSF,B24020,118,199,0,,0,Child care workers,
ACSSF,B24020,118,200,0,,0,"Supervisors and other personal care and service workers except personal appearance, transportation, and child care workers",
ACSSF,B24020,118,201,0,,0,Sales and office occupations:,
ACSSF,B24020,118,202,0,,0,Sales and related occupations:,
ACSSF,B24020,118,203,0,,0,Cashiers,
ACSSF,B24020,118,204,0,,0,Retail sales workers except cashiers,
ACSSF,B24020,118,205,0,,0,"Sales representatives, services, wholesale and manufacturing",
ACSSF,B24020,118,206,0,,0,Other sales and related workers including supervisors,
ACSSF,B24020,118,207,0,,0,Office and administrative support occupations:,
ACSSF,B24020,118,208,0,,0,Communications equipment operators,
ACSSF,B24020,118,209,0,,0,"Financial clerks except bookkeeping, accounting, and auditing clerks",
ACSSF,B24020,118,210,0,,0,"Bookkeeping, accounting, and auditing clerks",
ACSSF,B24020,118,211,0,,0,Information and record clerks except customer service representatives,
ACSSF,B24020,118,212,0,,0,Customer service representatives,
ACSSF,B24020,118,213,0,,0,"Material recording, scheduling, dispatching, and distributing workers",
ACSSF,B24020,118,214,0,,0,Secretaries and administrative assistants,
ACSSF,B24020,118,215,0,,0,Other office and administrative support workers including supervisors,
ACSSF,B24020,118,216,0,,0,"Farming, fishing, and forestry occupations:",
ACSSF,B24020,118,217,0,,0,Agricultural workers including supervisors,
ACSSF,B24020,118,218,0,,0,"Fishing and hunting, and forest and logging workers",
ACSSF,B24020,118,219,0,,0,"Construction, extraction, maintenance, and repair occupations:",
ACSSF,B24020,118,220,0,,0,Construction and extraction occupations:,
ACSSF,B24020,118,221,0,,0,"Supervisors, construction and extraction workers",
ACSSF,B24020,118,222,0,,0,Carpenters,
ACSSF,B24020,118,223,0,,0,Construction laborers,
ACSSF,B24020,118,224,0,,0,Electricians,
ACSSF,B24020,118,225,0,,0,Painters and paperhangers,
ACSSF,B24020,118,226,0,,0,"Pipelayers, plumbers, pipefitters, and steamfitters",
ACSSF,B24020,118,227,0,,0,"Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",
ACSSF,B24020,118,228,0,,0,Other construction workers and helpers,
ACSSF,B24020,118,229,0,,0,Extraction workers,
ACSSF,B24020,118,230,0,,0,"Installation, maintenance, and repair occupations:",
ACSSF,B24020,118,231,0,,0,"Vehicle and mobile equipment mechanics, installers, and repairers",
ACSSF,B24020,118,232,0,,0,"Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors",
ACSSF,B24020,118,233,0,,0,"Production, transportation, and material moving occupations:",
ACSSF,B24020,118,234,0,,0,Production occupations:,
ACSSF,B24020,118,235,0,,0,Assemblers and fabricators,
ACSSF,B24020,118,236,0,,0,Food processing workers,
ACSSF,B24020,118,237,0,,0,Metal workers and plastic workers,
ACSSF,B24020,118,238,0,,0,Printing workers,
ACSSF,B24020,118,239,0,,0,"Textile, apparel, and furnishings workers",
ACSSF,B24020,118,240,0,,0,Woodworkers,
ACSSF,B24020,118,241,0,,0,Plant and system operators,
ACSSF,B24020,118,242,0,,0,Other production occupations including supervisors,
ACSSF,B24020,118,243,0,,0,Transportation and material moving occupations:,
ACSSF,B24020,118,244,0,,0,"Supervisors, transportation and material moving workers",
ACSSF,B24020,118,245,0,,0,Air transportation workers,
ACSSF,B24020,118,246,0,,0,Rail and water transportation workers,
ACSSF,B24020,118,247,0,,0,Bus drivers,
ACSSF,B24020,118,248,0,,0,Driver/sales workers and truck drivers,
ACSSF,B24020,118,249,0,,0,Motor vehicle operators except bus and truck drivers,
ACSSF,B24020,118,250,0,,0,Other transportation workers,
ACSSF,B24020,118,251,0,,0,Material moving workers:,
ACSSF,B24020,118,252,0,,0,"Laborers and material movers, hand",
ACSSF,B24020,118,253,0,,0,"Material moving workers except laborers and material movers, hand",
ACSSF,B24021,119,0,7,37 CELLS,0,"OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER",Industry-Occupation-Class of Worker
ACSSF,B24021,119,0,0,,0,"Universe:  Full-time, year-round civilian employed population 16 years and over with earnings",
ACSSF,B24021,119,1,0,,0,Total:,
ACSSF,B24021,119,2,0,,0,"Management, professional, and related occupations:",
ACSSF,B24021,119,3,0,,0,"Management, business, and financial occupations:",
ACSSF,B24021,119,4,0,,0,Management occupations,
ACSSF,B24021,119,5,0,,0,Business and financial operations occupations,
ACSSF,B24021,119,6,0,,0,Professional and related occupations:,
ACSSF,B24021,119,7,0,,0,Computer and mathematical occupations,
ACSSF,B24021,119,8,0,,0,Architecture and engineering occupations,
ACSSF,B24021,119,9,0,,0,"Life, physical, and social science occupations",
ACSSF,B24021,119,10,0,,0,Community and social services occupations,
ACSSF,B24021,119,11,0,,0,Legal occupations,
ACSSF,B24021,119,12,0,,0,"Education, training, and library occupations",
ACSSF,B24021,119,13,0,,0,"Arts, design, entertainment, sports, and media occupations",
ACSSF,B24021,119,14,0,,0,Healthcare practitioner and technical occupations:,
ACSSF,B24021,119,15,0,,0,Health diagnosing and treating practitioners and other technical occupations,
ACSSF,B24021,119,16,0,,0,Health technologists and technicians,
ACSSF,B24021,119,17,0,,0,Service occupations:,
ACSSF,B24021,119,18,0,,0,Healthcare support occupations,
ACSSF,B24021,119,19,0,,0,Protective service occupations:,
ACSSF,B24021,119,20,0,,0,"Fire fighting and prevention, and other protective service workers including supervisors",
ACSSF,B24021,119,21,0,,0,Law enforcement workers including supervisors,
ACSSF,B24021,119,22,0,,0,Food preparation and serving related occupations,
ACSSF,B24021,119,23,0,,0,Building and grounds cleaning and maintenance occupations,
ACSSF,B24021,119,24,0,,0,Personal care and service occupations,
ACSSF,B24021,119,25,0,,0,Sales and office occupations:,
ACSSF,B24021,119,26,0,,0,Sales and related occupations,
ACSSF,B24021,119,27,0,,0,Office and administrative support occupations,
ACSSF,B24021,119,28,0,,0,"Farming, fishing, and forestry occupations",
ACSSF,B24021,119,29,0,,0,"Construction, extraction, maintenance, and repair occupations:",
ACSSF,B24021,119,30,0,,0,Construction and extraction occupations,
ACSSF,B24021,119,31,0,,0,"Installation, maintenance, and repair occupations",
ACSSF,B24021,119,32,0,,0,"Production, transportation, and material moving occupations:",
ACSSF,B24021,119,33,0,,0,Production occupations,
ACSSF,B24021,119,34,0,,0,Transportation and material moving occupations:,
ACSSF,B24021,119,35,0,,0,"Supervisors, transportation and material moving workers, and other transportation workers except motor vehicle operators",
ACSSF,B24021,119,36,0,,0,Motor vehicle operators,
ACSSF,B24021,119,37,0,,0,Material moving workers,
ACSSF,B24022,119,0,44,74 CELLS,0,"SEX BY OCCUPATION AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER",Industry-Occupation-Class of Worker
ACSSF,B24022,119,0,0,,0,"Universe:  Full-time, year-round civilian employed population 16 years and over with earnings",
ACSSF,B24022,119,1,0,,0,Male:,
ACSSF,B24022,119,2,0,,0,"Management, professional, and related occupations:",
ACSSF,B24022,119,3,0,,0,"Management, business, and financial occupations:",
ACSSF,B24022,119,4,0,,0,Management occupations,
ACSSF,B24022,119,5,0,,0,Business and financial operations occupations,
ACSSF,B24022,119,6,0,,0,Professional and related occupations:,
ACSSF,B24022,119,7,0,,0,Computer and mathematical occupations,
ACSSF,B24022,119,8,0,,0,Architecture and engineering occupations,
ACSSF,B24022,119,9,0,,0,"Life, physical, and social science occupations",
ACSSF,B24022,119,10,0,,0,Community and social services occupations,
ACSSF,B24022,119,11,0,,0,Legal occupations,
ACSSF,B24022,119,12,0,,0,"Education, training, and library occupations",
ACSSF,B24022,119,13,0,,0,"Arts, design, entertainment, sports, and media occupations",
ACSSF,B24022,119,14,0,,0,Healthcare practitioner and technical occupations:,
ACSSF,B24022,119,15,0,,0,Health diagnosing and treating practitioners and other technical occupations,
ACSSF,B24022,119,16,0,,0,Health technologists and technicians,
ACSSF,B24022,119,17,0,,0,Service occupations:,
ACSSF,B24022,119,18,0,,0,Healthcare support occupations,
ACSSF,B24022,119,19,0,,0,Protective service occupations:,
ACSSF,B24022,119,20,0,,0,"Fire fighting and prevention, and other protective service workers including supervisors",
ACSSF,B24022,119,21,0,,0,Law enforcement workers including supervisors,
ACSSF,B24022,119,22,0,,0,Food preparation and serving related occupations,
ACSSF,B24022,119,23,0,,0,Building and grounds cleaning and maintenance occupations,
ACSSF,B24022,119,24,0,,0,Personal care and service occupations,
ACSSF,B24022,119,25,0,,0,Sales and office occupations:,
ACSSF,B24022,119,26,0,,0,Sales and related occupations,
ACSSF,B24022,119,27,0,,0,Office and administrative support occupations,
ACSSF,B24022,119,28,0,,0,"Farming, fishing, and forestry occupations",
ACSSF,B24022,119,29,0,,0,"Construction, extraction, maintenance, and repair occupations:",
ACSSF,B24022,119,30,0,,0,Construction and extraction occupations,
ACSSF,B24022,119,31,0,,0,"Installation, maintenance, and repair occupations",
ACSSF,B24022,119,32,0,,0,"Production, transportation, and material moving occupations:",
ACSSF,B24022,119,33,0,,0,Production occupations,
ACSSF,B24022,119,34,0,,0,Transportation and material moving occupations:,
ACSSF,B24022,119,35,0,,0,"Supervisors, transportation and material moving workers, and other transportation workers except motor vehicle operators",
ACSSF,B24022,119,36,0,,0,Motor vehicle operators,
ACSSF,B24022,119,37,0,,0,Material moving workers,
ACSSF,B24022,119,38,0,,0,Female:,
ACSSF,B24022,119,39,0,,0,"Management, professional, and related occupations:",
ACSSF,B24022,119,40,0,,0,"Management, business, and financial occupations:",
ACSSF,B24022,119,41,0,,0,Management occupations,
ACSSF,B24022,119,42,0,,0,Business and financial operations occupations,
ACSSF,B24022,119,43,0,,0,Professional and related occupations:,
ACSSF,B24022,119,44,0,,0,Computer and mathematical occupations,
ACSSF,B24022,119,45,0,,0,Architecture and engineering occupations,
ACSSF,B24022,119,46,0,,0,"Life, physical, and social science occupations",
ACSSF,B24022,119,47,0,,0,Community and social services occupations,
ACSSF,B24022,119,48,0,,0,Legal occupations,
ACSSF,B24022,119,49,0,,0,"Education, training, and library occupations",
ACSSF,B24022,119,50,0,,0,"Arts, design, entertainment, sports, and media occupations",
